,testloss,testacc,trainloss,trainacc
0,0.6952703442573548,0.49985048174858093,0.6950988235473633,0.5012115836143494
1,0.6971105403900146,0.5000789761543274,0.6964964756965637,0.5029421448707581
2,0.6993877925872802,0.4997207224369049,0.6977365074157715,0.5061607956886292
3,0.7009544754028321,0.499534547328949,0.6984773807525635,0.5083328485488892
4,0.7012628364562988,0.49942031502723694,0.6982127342224121,0.5100352764129639
5,0.701266411781311,0.4990493655204773,0.6977027277946473,0.5116474032402039
6,0.7011763973236084,0.4991621971130371,0.6971476593017578,0.5130409002304077
7,0.7011216154098511,0.4991847574710846,0.6966321196556091,0.5147023797035217
8,0.701013286113739,0.4993949234485626,0.6960751442909241,0.5163102746009827
9,0.7009609475135803,0.4996022582054138,0.6955754795074462,0.5179294943809509
10,0.7008518209457397,0.49992382526397705,0.6950643453598022,0.519133985042572
11,0.7007905306816101,0.49997177720069885,0.6945760855674744,0.5208949446678162
12,0.7007416849136352,0.49976444244384766,0.6940905361175537,0.5222524404525757
13,0.700716115951538,0.4996473789215088,0.6936288280487061,0.5237475037574768
14,0.7006240997314453,0.49993228912353516,0.6931586441993713,0.5252397656440735
15,0.7006240420341492,0.49977996945381165,0.6927449326515198,0.5264922380447388
16,0.7005463285446167,0.4997348487377167,0.6922915229797363,0.5280352830886841
17,0.700571063041687,0.4997122585773468,0.6918917913436889,0.5293441414833069
18,0.7005271072387695,0.49948379397392273,0.6914359531402587,0.5306065082550049
19,0.7004473934173584,0.4995684027671814,0.6909960026741028,0.5319830775260925
20,0.7004154748916626,0.49997177720069885,0.6905784311294556,0.5333625078201294
21,0.7003541131019593,0.5001325607299805,0.6901801762580871,0.5346177816390991
22,0.70029682970047,0.5000197291374207,0.6897767744064331,0.5358082056045532
23,0.700317379951477,0.5000931024551392,0.6893851251602173,0.5371248126029968
24,0.7003186025619507,0.5000535845756531,0.6889993867874146,0.538393497467041
25,0.7002649078369141,0.5003272294998169,0.6886031036376953,0.539750337600708
26,0.7002837662696838,0.5003822445869446,0.6882333083152771,0.5410366654396057
27,0.700248113155365,0.5006177425384521,0.6878651661872863,0.5425267815589905
28,0.7001500563621521,0.50029057264328,0.6874787707328797,0.5437115430831909
29,0.7001910028457642,0.5006544589996338,0.6871191420555115,0.5450254082679749
30,0.7001842784881592,0.5003159642219543,0.6867411637306213,0.5459943413734436
31,0.7001680388450623,0.5002792477607727,0.6863812346458436,0.5472694039344788
32,0.7001310958862305,0.5005218386650085,0.6860276818275451,0.5487221479415894
33,0.7001158242225647,0.5002143979072571,0.6856769099235535,0.5494287610054016
34,0.7001232576370239,0.5003145337104797,0.6853438282012939,0.5510437488555908
35,0.7000694580078125,0.5005881786346436,0.6850023112297058,0.5519309043884277
36,0.7000437941551209,0.5004527568817139,0.6846674041748047,0.5530014038085938
37,0.7000559697151184,0.5005246996879578,0.6843403401374817,0.5542933940887451
38,0.7000681786537171,0.5005528926849365,0.6840139231681823,0.5553067922592163
39,0.7000261263847352,0.5003554224967957,0.6836749491691589,0.5563130974769592
40,0.7000390124320984,0.5006741881370544,0.6833456864356995,0.5574048161506653
41,0.7000781569480896,0.500595211982727,0.683023642539978,0.5584132671356201
42,0.7000796747207642,0.5006036758422852,0.6826941304206848,0.5595952272415161
43,0.7000215644836426,0.5005218386650085,0.6823779501914978,0.5605641603469849
44,0.7000569229125977,0.5004823803901672,0.6820710082054138,0.5615176558494568
45,0.7000421962738037,0.5007785558700562,0.6817684626579285,0.5627785325050354
46,0.6999855699539185,0.5008236765861511,0.6814727077484131,0.563621997833252
47,0.7000588626861572,0.5006883144378662,0.6811582493782044,0.5647094249725342
48,0.7000510568618774,0.5007108449935913,0.6808343863487244,0.565779983997345
49,0.7000107345581055,0.5006459951400757,0.6805572409629822,0.5666671395301819
50,0.7000150799751281,0.5007023811340332,0.6802712664604187,0.5675641894340515
51,0.7000873603820801,0.5009111166000366,0.6799430227279664,0.5684075951576233
52,0.7000527725219726,0.5006685256958008,0.6796653604507447,0.5691918134689331
53,0.7000288209915161,0.5009492039680481,0.6793793163299561,0.5703511834144592
54,0.7000613408088684,0.5008547306060791,0.6790807948112488,0.5714612007141113
55,0.7000856952667236,0.5008180737495422,0.6787857899665832,0.5725035071372986
56,0.7001019768714905,0.5008096098899841,0.6784978981018066,0.5732623338699341
57,0.7000905594825745,0.5008688569068909,0.6782065243721008,0.5744393467903137
58,0.7000537548065185,0.5011029839515686,0.6779617071151733,0.575255274772644
59,0.7001111044883728,0.5007193088531494,0.6776594953536987,0.5762566924095154
60,0.700095549583435,0.5011396408081055,0.6773750967979432,0.5769873261451721
61,0.7000830488204957,0.5011621713638306,0.67710600233078,0.577950656414032
62,0.7000735139846802,0.5011396408081055,0.6768367500305176,0.5788899660110474
63,0.7000903735160827,0.5011875629425049,0.6765682430267334,0.5796220302581787
64,0.7001199164390564,0.5012440085411072,0.6762711262702942,0.5805698037147522
65,0.7001388945579529,0.5009647607803345,0.6759977650642395,0.5815430283546448
66,0.7000909700393677,0.5012496709823608,0.6757711477279663,0.5822510719299316
67,0.700164249420166,0.501356840133667,0.6754549379348755,0.5830804109573364
68,0.7001655831336975,0.5010239481925964,0.6752017893791199,0.583781361579895
69,0.7001782484054565,0.501325786113739,0.6749478726387024,0.5847926735877991
70,0.700175253868103,0.501356840133667,0.6746798992156983,0.5854223966598511
71,0.7002103753089904,0.5008941888809204,0.6743935508728027,0.5863455533981323
72,0.7001946678161621,0.5010888576507568,0.6741483497619629,0.5871340036392212
73,0.7002178983688354,0.5011396408081055,0.6738817319869995,0.58791184425354
74,0.7001854772567749,0.5014922618865967,0.6736593255996705,0.588702380657196
75,0.7002290863990783,0.5011847615242004,0.6733838062286377,0.5894845128059387
76,0.700241439819336,0.5014753341674805,0.6731399755477905,0.5899859070777893
77,0.7002483439445496,0.5015430450439453,0.6728846454620361,0.5911988615989685
78,0.7002593092918395,0.5012383460998535,0.6726414337158203,0.5917602181434631
79,0.7002982397079468,0.5012975931167603,0.6723518447875977,0.5925098657608032
80,0.7002929792404174,0.5014273524284363,0.6721206588745117,0.5933110117912292
81,0.700326696395874,0.5014978647232056,0.6718396897315979,0.5940704941749573
82,0.7003168082237243,0.5017644762992859,0.6716063995361328,0.5948927998542786
83,0.7003746666908264,0.5015726089477539,0.6713177781105042,0.5956445932388306
84,0.7003262076377869,0.501836359500885,0.6711346292495728,0.5961974859237671
85,0.7003880891799926,0.5012242794036865,0.6708320436477662,0.5970183610916138
86,0.7004006567001343,0.5012552738189697,0.6705990896224976,0.5980268120765686
87,0.700425907611847,0.501441478729248,0.6703619103431702,0.5987616181373596
88,0.7003979272842408,0.5015642046928406,0.6701461892127991,0.5994908213615417
89,0.7004022841453552,0.5017573833465576,0.6699225392341613,0.5999287962913513
90,0.7004506883621215,0.5017997026443481,0.669635793209076,0.6008970141410828
91,0.7004509129524231,0.5016177892684937,0.6694120717048645,0.6015120148658752
92,0.700457839012146,0.501661479473114,0.6691866393089294,0.6021537184715271
93,0.7004625391960144,0.5017179250717163,0.6689743895530701,0.6029097437858582
94,0.7005176467895508,0.5014541745185852,0.6686987524032593,0.603823721408844
95,0.7005099458694458,0.5014273524284363,0.6684716429710388,0.6043180823326111
96,0.7005427584648133,0.5015797019004822,0.6682219099998474,0.6049083471298218
97,0.7005355153083801,0.5019266605377197,0.6679938998222351,0.6056819558143616
98,0.7006207413673401,0.5015712380409241,0.6676876306533813,0.6063850522041321
99,0.700583348274231,0.5017715096473694,0.6675258255004883,0.607023298740387
100,0.7006330356597901,0.5018786787986755,0.667259069442749,0.6075655817985535
101,0.7006288924217224,0.5016953349113464,0.6670473327636719,0.6084005832672119
102,0.7006588582992553,0.5016403198242188,0.6667995414733887,0.6090282201766968
103,0.7006526093482971,0.5015966296195984,0.6665986471176147,0.6097164750099182
104,0.7006642661094665,0.5015853047370911,0.6663571095466614,0.6101946234703064
105,0.7006920733451844,0.5016276240348816,0.6661312103271484,0.610867440700531
106,0.7007373089790344,0.5014358162879944,0.6658821501731873,0.6114386320114136
107,0.7007410960197449,0.501777172088623,0.6656557178497314,0.6123977303504944
108,0.700789391040802,0.5016248226165771,0.6653986525535583,0.6129689812660217
109,0.7007819480895996,0.5020620822906494,0.6651771950721741,0.6134442687034607
110,0.7007760200500488,0.5016911029815674,0.6650134019851685,0.614112138748169
111,0.7008064985275269,0.5017983317375183,0.6647588362693787,0.6147221326828003
112,0.700804211139679,0.5017235279083252,0.664565712928772,0.6153907179832458
113,0.7008745446205139,0.5015430450439453,0.6642850222587585,0.615784227848053
114,0.7008744316101074,0.5017404556274414,0.6640616388320922,0.6164308786392212
115,0.7008801217079162,0.5014696717262268,0.6638443732261657,0.6171262264251709
116,0.700948441028595,0.5016812682151794,0.6635839538574219,0.6178900003433228
117,0.7009633917808533,0.5016106963157654,0.6633502559661866,0.6181749105453491
118,0.7009481840133667,0.5015881657600403,0.6631894469261169,0.6187207102775574
119,0.7010018787384034,0.5016530156135559,0.6629098892211914,0.6195952296257019
120,0.7010524501800537,0.5014809370040894,0.6626363801956177,0.620023250579834
121,0.7010506277084351,0.5012919902801514,0.6624585132598877,0.6206572651863098
122,0.7011061630249024,0.5018476843833923,0.662207631111145,0.6212291717529297
123,0.7011193819046021,0.5014584064483643,0.661993752002716,0.6219154000282288
124,0.7010741219520569,0.5016487836837769,0.661836763381958,0.6224499344825745
125,0.7011356363296509,0.5018025636672974,0.6615777621269227,0.6231029629707336
126,0.7011851382255554,0.5015543103218079,0.6613140106201172,0.6233398914337158
127,0.701216106891632,0.5016022324562073,0.661117883682251,0.6238899827003479
128,0.7012842741012574,0.5016360878944397,0.6608621611595153,0.6244104504585266
129,0.7012839074134827,0.5018194913864136,0.6606408767700195,0.6252369284629822
130,0.7012686491012573,0.501576840877533,0.6604617824554443,0.625765860080719
131,0.7012788500785828,0.501647412776947,0.6602604827880859,0.6262552738189697
132,0.7013144478797912,0.5015655755996704,0.6600246272087097,0.6270705461502075
133,0.7013162698745727,0.5014188885688782,0.6598475365638733,0.6276939511299133
134,0.7013936052322388,0.5015951991081238,0.6595650501251221,0.628000020980835
135,0.7013749585151673,0.5017037987709045,0.6593758211135864,0.6285768747329712
136,0.701424994468689,0.5018194913864136,0.6591369919776916,0.6291678547859192
137,0.7014112567901611,0.5018025636672974,0.6589555530548096,0.6295338273048401
