,testloss,testacc,trainloss,trainacc
0,0.6947568979263306,0.4998420178890228,0.694703483581543,0.5004393458366394
1,0.6963931708335876,0.49862906336784363,0.6960988626480102,0.5010839104652405
2,0.6991141409873962,0.49897319078445435,0.6983824424743652,0.50179123878479
3,0.7007675085067749,0.4990352690219879,0.699629732131958,0.502892792224884
4,0.7010499062538147,0.4991706609725952,0.6996070075035096,0.5037009716033936
5,0.7009588131904602,0.49939632415771484,0.6992465348243714,0.5047009587287903
6,0.7009209928512573,0.49937939643859863,0.6989269280433654,0.5055578351020813
7,0.7008704075813293,0.49937939643859863,0.6986108498573304,0.5064414739608765
8,0.7007709140777588,0.49938082695007324,0.6982490139007569,0.5074725151062012
9,0.7007172937393189,0.4993300437927246,0.6979374465942383,0.5082468390464783
10,0.7006670346260071,0.49930325150489807,0.6976283507347107,0.5093258023262024
11,0.7005674905776977,0.4991001486778259,0.6972867999076843,0.5101403594017029
12,0.7005242977142334,0.49925529956817627,0.6969950041770935,0.511019766330719
13,0.7004760966300965,0.49943864345550537,0.6967108478546142,0.5119520425796509
14,0.7003979759216309,0.49971508979797363,0.6963940539360046,0.5128208994865417
15,0.7003143043518066,0.499534547328949,0.696083616733551,0.5136727690696716
16,0.7002980437278747,0.4994414746761322,0.6958232955932617,0.5143250823020935
17,0.7001985554695129,0.49951761960983276,0.6955075378417969,0.5151537656784058
18,0.7001548810005188,0.49943581223487854,0.6952409610748291,0.5161593556404114
19,0.7001110782623291,0.4995514750480652,0.6949653935432434,0.5170634984970093
20,0.7000120344161987,0.49933144450187683,0.6946658825874329,0.5178807973861694
21,0.6999806289672852,0.49952468276023865,0.6944092855453491,0.518798291683197
22,0.6999963316917419,0.49974894523620605,0.6941836566925049,0.5195853114128113
23,0.699924416065216,0.500098705291748,0.6939163913726807,0.5204626321792603
24,0.6998931612968445,0.5000620484352112,0.6936643199920655,0.5215021371841431
25,0.6998238935470581,0.500031054019928,0.6934019050598145,0.5222087502479553
26,0.6998527474403381,0.49998024106025696,0.6931976976394654,0.5230712294578552
27,0.6997756643295288,0.4998392164707184,0.6929287772178649,0.5236911177635193
28,0.6996825075149536,0.49985048174858093,0.6926624636650085,0.5246290564537048
29,0.6997078657150269,0.4997842013835907,0.6924516849517822,0.52541184425354
30,0.6996613955497741,0.49974894523620605,0.6922187786102295,0.5260818004608154
31,0.6996857209205627,0.5000141263008118,0.6920080165863037,0.5267743468284607
