,testloss,testacc,trainloss,trainacc
0,0.6934272418022156,0.4995712339878082,0.6933028707504273,0.50152188539505
1,0.6933183369636535,0.5010973215103149,0.6932304644584656,0.5022566914558411
2,0.6932647824287415,0.5015825033187866,0.6931905064582825,0.5029210448265076
3,0.6932281956672669,0.5009153485298157,0.6931409177780151,0.5042200088500977
4,0.6931865382194519,0.5007616281509399,0.6931017560958862,0.5049372315406799
5,0.6931588363647461,0.500770092010498,0.6930739479064941,0.5051671266555786
6,0.6931266193389892,0.5009026527404785,0.6930418176651001,0.5055726170539856
7,0.6931027884483337,0.5011565685272217,0.6930180349349976,0.5057101845741272
8,0.6930774245262146,0.5010803937911987,0.6929928517341614,0.505997896194458
9,0.6930558686256408,0.5010014176368713,0.6929709300994873,0.5062968730926514
10,0.6930357332229614,0.501441478729248,0.6929503297805786,0.5064788460731506
11,0.6930196642875671,0.5017433166503906,0.6929311203956604,0.5068364143371582
12,0.693004301071167,0.502028226852417,0.6929146809577942,0.5071579813957214
13,0.6929895777702332,0.5018349885940552,0.692896369934082,0.5072397589683533
14,0.6929770355224609,0.5019590854644775,0.6928816504478454,0.5072588324546814
15,0.6929635448455811,0.5019830465316772,0.6928663916587829,0.5074689984321594
16,0.6929501218795776,0.5020042061805725,0.6928516869544983,0.5078772902488708
17,0.6929415535926818,0.5020352602005005,0.692837197303772,0.5082108378410339
18,0.6929320268630982,0.5022256970405579,0.6928241796493531,0.5082446932792664
19,0.6929216928482056,0.5017898678779602,0.6928109269142151,0.5085148215293884
20,0.6929117174148559,0.5019153952598572,0.6927971687316895,0.5082729458808899
21,0.692903790473938,0.5020126700401306,0.6927847504615784,0.5083793997764587
22,0.6928938493728638,0.5023229718208313,0.6927719330787658,0.5082101821899414
23,0.692886260509491,0.5025007128715515,0.6927585430145263,0.5082905292510986
24,0.6928778762817382,0.5024160742759705,0.6927455930709839,0.5084894299507141
25,0.6928702573776245,0.5027164816856384,0.6927332191467285,0.5086199045181274
26,0.6928629488945007,0.5024710893630981,0.6927195768356323,0.5088956356048584
27,0.6928564696311951,0.5025091767311096,0.6927068023681641,0.5088201761245728
28,0.6928488392829895,0.5026361346244812,0.6926942768096924,0.5088787078857422
29,0.6928418226242066,0.5030013918876648,0.6926803679466248,0.5090768933296204
30,0.6928326983451844,0.5029520392417908,0.6926670079231262,0.5091572403907776
31,0.6928266916275024,0.5030225515365601,0.6926532263755798,0.509407639503479
32,0.6928189048767089,0.5031890273094177,0.6926394057273865,0.5093194842338562
33,0.692811173915863,0.5033624768257141,0.6926275806427002,0.5093159675598145
34,0.692805453300476,0.5033272504806519,0.692612672328949,0.509407639503479
35,0.6927992358207703,0.5032341480255127,0.6925976943969726,0.5094633102416992
36,0.6927926530838012,0.5036247968673706,0.692582839012146,0.5095797181129456
37,0.6927842206954956,0.5036742091178894,0.6925698013305664,0.5097510814666748
38,0.6927792448997497,0.5039604902267456,0.6925544323921203,0.5096057653427124
39,0.6927719974517822,0.5039731860160828,0.6925375423431397,0.5098758935928345
