,testloss,testacc,trainloss,trainacc
0,0.6949300289154052,0.5012073516845703,0.6950697903633117,0.4996008574962616
1,0.6968042025566101,0.5012694001197815,0.696496726512909,0.5024816393852234
2,0.6990625863075256,0.49993228912353516,0.6979376463890076,0.5055599212646484
3,0.7005622158050537,0.5001523494720459,0.6987151041030883,0.5077376365661621
4,0.7008887763023377,0.5001918077468872,0.6984830622673035,0.5093808174133301
5,0.7008363313674927,0.500349760055542,0.6979450182914734,0.5108258128166199
6,0.7007306823730469,0.5001043677330017,0.6973735108375549,0.5126057863235474
7,0.7006569213867188,0.5003780126571655,0.6968120322227478,0.5141410231590271
8,0.700588017463684,0.5004711151123047,0.6962885136604309,0.5157785415649414
9,0.7005675797462463,0.5006798505783081,0.6958156805038452,0.5174160599708557
10,0.7005154104232788,0.5006093382835388,0.6953185210227967,0.5187051892280579
11,0.7004500260353088,0.5006515979766846,0.6948054723739624,0.520155131816864
12,0.7003531179428101,0.5004259347915649,0.694303922176361,0.5216072201728821
13,0.7003401112556458,0.5006995797157288,0.6938668031692505,0.5231636166572571
14,0.7002652206420898,0.5009929537773132,0.6933684573173523,0.5245599150657654
15,0.7002599325180053,0.500930905342102,0.692945140838623,0.5257496237754822
16,0.7001914949417114,0.5007221698760986,0.6924630336761475,0.5273526310920715
17,0.7001719250679016,0.5010352730751038,0.6920206966400146,0.5288152098655701
18,0.7001622910499573,0.5006995797157288,0.6916010632514954,0.5299499034881592
19,0.7000964879989624,0.50105220079422,0.6911526718139649,0.5314781665802002
20,0.7000524945259095,0.501181960105896,0.69072323179245,0.5327574014663696
21,0.700025007724762,0.5010761618614197,0.690326443195343,0.5339957475662231
22,0.699997299194336,0.5004711151123047,0.6899160270690918,0.5353497862815857
23,0.6999682865142822,0.5007926821708679,0.6895020680427552,0.5366685390472412
24,0.6999575953483581,0.5008716583251953,0.689123203754425,0.5381713509559631
25,0.6999143490791321,0.500810980796814,0.6887291712760926,0.5393462777137756
26,0.699885712146759,0.500846266746521,0.6883313798904419,0.5405415892601013
