,testloss,testacc,trainloss,trainacc
0,0.695011152267456,0.500801146030426,0.6948595314025879,0.5021156668663025
1,0.6947288231849671,0.5010930895805359,0.6945358557701111,0.5027679800987244
2,0.6943650078773499,0.5017037987709045,0.6941614184379578,0.503510594367981
3,0.6940586047172547,0.5016770362854004,0.6938638606071472,0.5036488175392151
4,0.693821907043457,0.5016953349113464,0.6936282229423523,0.5047362446784973
5,0.6936242470741272,0.5021861791610718,0.6934255609512329,0.5054527521133423
6,0.6934894533157349,0.5027841925621033,0.6932912249565124,0.5059675574302673
7,0.6933863592147828,0.5033230185508728,0.6931816368103028,0.5062679648399353
8,0.6932939882278443,0.5038236975669861,0.6930851373672485,0.5068145394325256
9,0.6932307524681092,0.50389564037323,0.6930108079910279,0.5071876049041748
10,0.6931813650131226,0.5039661526679993,0.6929522466659546,0.50758957862854
11,0.6931231741905213,0.5041466951370239,0.6928924493789673,0.5080521702766418
12,0.6930876021385193,0.5042651891708374,0.6928461785316468,0.5083864331245422
13,0.6930554986000061,0.5046939253807068,0.6928050289154053,0.508550763130188
14,0.6930278820991516,0.5047475099563599,0.6927631754875183,0.5091636180877686
15,0.6929963283538818,0.5052129626274109,0.6927225279808045,0.5091967582702637
16,0.6929693698883057,0.5049322843551636,0.6926872110366822,0.5091657042503357
17,0.6929549160003662,0.5049576759338379,0.692659366607666,0.5094866156578064
18,0.692929527759552,0.5050634741783142,0.6926215605735779,0.5097609162330627
19,0.692913477897644,0.505091667175293,0.6925901746749878,0.5101184844970703
20,0.6928820762634277,0.5053695440292358,0.6925591430664062,0.5102066397666931
21,0.692867826461792,0.5058392286300659,0.6925259318351745,0.5107553005218506
22,0.6928511009216308,0.5057616233825684,0.692487877368927,0.511062741279602
23,0.692830451965332,0.5058547258377075,0.6924558501243592,0.5112848877906799
24,0.6928188619613648,0.5058829188346863,0.6924269905090332,0.5116121172904968
25,0.6928070311546326,0.50606769323349,0.692395194530487,0.5118194818496704
26,0.692784942150116,0.5060395002365112,0.692365641117096,0.5121445655822754
27,0.6927747254371643,0.5063300132751465,0.6923303761482239,0.5120888352394104
28,0.6927560958862304,0.506277859210968,0.692299765586853,0.5120620727539062
29,0.6927469878196716,0.5065528750419617,0.6922671027183532,0.5124611854553223
30,0.6927316904067993,0.5066121220588684,0.6922361927032471,0.5124400854110718
31,0.6927170548439026,0.5069365501403809,0.6922007622718811,0.5126269459724426
32,0.692706714630127,0.506197452545166,0.6921781430244446,0.5126643180847168
33,0.6926940813064575,0.5065754652023315,0.6921367144584656,0.5132376551628113
34,0.6926801381111145,0.5068730711936951,0.692111711025238,0.5130902528762817
35,0.6926670875549317,0.5068547129631042,0.6920803775787353,0.513247549533844
36,0.6926617598533631,0.5069167613983154,0.6920462903976441,0.5135204792022705
37,0.6926476697921753,0.5068857669830322,0.6920185413360596,0.513621985912323
38,0.6926345801353455,0.5071876049041748,0.691991231918335,0.5138081908226013
39,0.692621699333191,0.5072863101959229,0.6919596037864685,0.5138709545135498
40,0.6926126599311828,0.5073074698448181,0.691925461769104,0.5139464139938354
41,0.6925990147590637,0.507375180721283,0.6918970494270325,0.5140514969825745
42,0.6925918097496033,0.5072637796401978,0.6918622159957886,0.5141755938529968
43,0.6925840148925781,0.5072115659713745,0.6918284425735474,0.5143067836761475
